local_datetime,weather,weather_desc,ws,hu,t
2025-07-01 22:00:00,3,Berawan,0.7,93,24
2025-06-29 12:00:00,3,Berawan,7.3,69,29
2025-06-29 15:00:00,63,Hujan Sedang,5,78,26
2025-06-29 18:00:00,95,Hujan Petir,1.1,90,25
2025-06-29 21:00:00,3,Berawan,2.6,93,24
2025-06-30 00:00:00,2,Cerah Berawan,6,94,24
2025-06-30 03:00:00,3,Berawan,3.5,93,24
2025-06-30 06:00:00,2,Cerah Berawan,4.6,90,24
2025-06-30 09:00:00,1,Cerah,6.8,74,28
2025-06-30 12:00:00,1,Cerah,12.6,64,31
2025-06-30 15:00:00,61,Hujan Ringan,9.1,68,30
2025-06-30 18:00:00,3,Berawan,1.9,83,26
2025-06-30 21:00:00,2,Cerah Berawan,5.2,92,25
2025-07-01 00:00:00,61,Hujan Ringan,6,96,24
2025-07-01 03:00:00,3,Berawan,2.7,96,23
2025-07-01 06:00:00,61,Hujan Ringan,1.3,95,24
2025-07-01 09:00:00,3,Berawan,1.3,78,28
2025-07-01 12:00:00,3,Berawan,7.8,76,28
2025-07-01 15:00:00,61,Hujan Ringan,7.8,83,27
2025-07-01 18:00:00,61,Hujan Ringan,2.6,90,25
2025-07-01 21:00:00,3,Berawan,2.6,92,25
2025-06-29 12:00:00,3,Berawan,7.3,69,29
2025-06-29 15:00:00,63,Hujan Sedang,5,78,26
2025-06-29 18:00:00,95,Hujan Petir,1.1,90,25
2025-06-29 21:00:00,3,Berawan,2.6,93,24
2025-06-30 00:00:00,2,Cerah Berawan,6,94,24
2025-06-30 03:00:00,3,Berawan,3.5,93,24
2025-06-30 06:00:00,2,Cerah Berawan,4.6,90,24
2025-06-30 09:00:00,1,Cerah,6.8,74,28
2025-06-30 12:00:00,1,Cerah,12.6,64,31
2025-06-30 15:00:00,61,Hujan Ringan,9.1,68,30
2025-06-30 18:00:00,3,Berawan,1.9,83,26
2025-06-30 21:00:00,2,Cerah Berawan,5.2,92,25
2025-07-01 00:00:00,61,Hujan Ringan,6,96,24
2025-07-01 03:00:00,3,Berawan,2.7,96,23
2025-07-01 06:00:00,61,Hujan Ringan,1.3,95,24
2025-07-01 09:00:00,3,Berawan,1.3,78,28
2025-07-01 12:00:00,3,Berawan,7.8,76,28
2025-07-01 15:00:00,61,Hujan Ringan,7.8,83,27
2025-07-01 18:00:00,61,Hujan Ringan,2.6,90,25
2025-07-01 21:00:00,3,Berawan,2.6,92,25
2025-06-29 14:00:00,63,Hujan Sedang,5,73,28
2025-06-29 17:00:00,95,Hujan Petir,1.1,89,25
2025-06-29 20:00:00,3,Berawan,2.6,93,24
2025-06-29 23:00:00,2,Cerah Berawan,6,93,24
2025-06-30 02:00:00,3,Berawan,3.5,93,24
2025-06-30 05:00:00,3,Berawan,4.6,92,24
2025-06-30 08:00:00,2,Cerah Berawan,6.8,81,27
2025-06-30 11:00:00,2,Cerah Berawan,12.6,64,30
2025-06-30 14:00:00,61,Hujan Ringan,9.1,65,30
2025-06-30 17:00:00,2,Cerah Berawan,1.9,81,28
2025-06-30 20:00:00,2,Cerah Berawan,5.2,92,26
2025-06-30 23:00:00,61,Hujan Ringan,6,96,24
2025-07-01 02:00:00,3,Berawan,2.7,95,24
2025-07-01 05:00:00,61,Hujan Ringan,1.3,95,23
2025-07-01 08:00:00,2,Cerah Berawan,1.3,83,26
2025-07-01 11:00:00,3,Berawan,7.8,75,29
2025-07-01 14:00:00,61,Hujan Ringan,7.8,83,27
2025-07-01 17:00:00,61,Hujan Ringan,2.6,88,26
2025-07-01 20:00:00,2,Cerah Berawan,2.6,92,25
2025-07-01 23:00:00,2,Cerah Berawan,0.7,94,24
2025-06-29 14:00:00,63,Hujan Sedang,5,73,28
2025-06-29 17:00:00,95,Hujan Petir,1.1,89,25
2025-06-29 20:00:00,3,Berawan,2.6,93,24
2025-06-29 23:00:00,2,Cerah Berawan,6,93,24
2025-06-30 02:00:00,3,Berawan,3.5,93,24
2025-06-30 05:00:00,3,Berawan,4.6,92,24
2025-06-30 08:00:00,2,Cerah Berawan,6.8,81,27
2025-06-30 11:00:00,2,Cerah Berawan,12.6,64,30
2025-06-30 14:00:00,61,Hujan Ringan,9.1,65,30
2025-06-30 17:00:00,2,Cerah Berawan,1.9,81,28
2025-06-30 20:00:00,2,Cerah Berawan,5.2,92,26
2025-06-30 23:00:00,61,Hujan Ringan,6,96,24
2025-07-01 02:00:00,3,Berawan,2.7,95,24
2025-07-01 05:00:00,61,Hujan Ringan,1.3,95,23
2025-07-01 08:00:00,2,Cerah Berawan,1.3,83,26
2025-07-01 11:00:00,3,Berawan,7.8,75,29
2025-07-01 14:00:00,61,Hujan Ringan,7.8,83,27
2025-07-01 17:00:00,61,Hujan Ringan,2.6,88,26
2025-07-01 20:00:00,2,Cerah Berawan,2.6,92,25
2025-07-01 23:00:00,2,Cerah Berawan,0.7,94,24
2025-06-29 16:00:00,61,Hujan Ringan,5,86,25
2025-06-29 19:00:00,17,Petir,1.1,92,24
2025-06-29 22:00:00,3,Berawan,2.6,93,24
2025-06-30 01:00:00,3,Berawan,6,94,23
2025-06-30 04:00:00,3,Berawan,3.5,92,24
2025-06-30 07:00:00,3,Berawan,4.6,88,25
2025-06-30 10:00:00,1,Cerah,6.8,68,30
2025-06-30 13:00:00,61,Hujan Ringan,12.6,64,31
2025-06-30 16:00:00,3,Berawan,9.1,73,29
2025-06-30 19:00:00,2,Cerah Berawan,1.9,87,26
2025-06-30 22:00:00,61,Hujan Ringan,5.2,93,25
2025-07-01 01:00:00,10,Udara Kabur,6,95,24
2025-07-01 04:00:00,61,Hujan Ringan,2.7,96,23
2025-07-01 07:00:00,3,Berawan,1.3,90,24
2025-07-01 10:00:00,3,Berawan,7.8,76,29
2025-07-01 13:00:00,61,Hujan Ringan,7.8,84,27
2025-07-01 16:00:00,61,Hujan Ringan,2.6,85,26
2025-07-01 19:00:00,2,Cerah Berawan,2.6,92,25
2025-07-01 22:00:00,3,Berawan,0.7,93,24
2025-06-29 16:00:00,61,Hujan Ringan,5,86,25
2025-06-29 19:00:00,17,Petir,1.1,92,24
2025-06-29 22:00:00,3,Berawan,2.6,93,24
2025-06-30 01:00:00,3,Berawan,6,94,23
2025-06-30 04:00:00,3,Berawan,3.5,92,24
2025-06-30 07:00:00,3,Berawan,4.6,88,25
2025-06-30 10:00:00,1,Cerah,6.8,68,30
2025-06-30 13:00:00,61,Hujan Ringan,12.6,64,31
2025-06-30 16:00:00,3,Berawan,9.1,73,29
2025-06-30 19:00:00,2,Cerah Berawan,1.9,87,26
2025-06-30 22:00:00,61,Hujan Ringan,5.2,93,25
2025-07-01 01:00:00,10,Udara Kabur,6,95,24
2025-07-01 04:00:00,61,Hujan Ringan,2.7,96,23
2025-07-01 07:00:00,3,Berawan,1.3,90,24
2025-07-01 10:00:00,3,Berawan,7.8,76,29
2025-07-01 13:00:00,61,Hujan Ringan,7.8,84,27
2025-07-01 16:00:00,61,Hujan Ringan,2.6,85,26
2025-07-01 19:00:00,2,Cerah Berawan,2.6,92,25
2025-07-01 22:00:00,3,Berawan,0.7,93,24
2025-06-29 18:00:00,95,Hujan Petir,1.1,90,25
2025-06-29 21:00:00,3,Berawan,2.6,93,24
2025-06-30 00:00:00,2,Cerah Berawan,6,94,24
2025-06-30 03:00:00,3,Berawan,3.5,93,24
2025-06-30 06:00:00,2,Cerah Berawan,4.6,90,24
2025-06-30 09:00:00,1,Cerah,6.8,74,28
2025-06-30 12:00:00,1,Cerah,12.6,64,31
2025-06-30 15:00:00,61,Hujan Ringan,9.1,68,30
2025-06-30 18:00:00,3,Berawan,1.9,83,26
2025-06-30 21:00:00,2,Cerah Berawan,5.2,92,25
2025-07-01 00:00:00,61,Hujan Ringan,6,96,24
2025-07-01 03:00:00,3,Berawan,2.7,96,23
2025-07-01 06:00:00,61,Hujan Ringan,1.3,95,24
2025-07-01 09:00:00,3,Berawan,1.3,78,28
2025-07-01 12:00:00,3,Berawan,7.8,76,28
2025-07-01 15:00:00,61,Hujan Ringan,7.8,83,27
2025-07-01 18:00:00,61,Hujan Ringan,2.6,90,25
2025-07-01 21:00:00,3,Berawan,2.6,92,25
2025-06-29 18:00:00,95,Hujan Petir,1.1,90,25
2025-06-29 21:00:00,3,Berawan,2.6,93,24
2025-06-30 00:00:00,2,Cerah Berawan,6,94,24
2025-06-30 03:00:00,3,Berawan,3.5,93,24
2025-06-30 06:00:00,2,Cerah Berawan,4.6,90,24
2025-06-30 09:00:00,1,Cerah,6.8,74,28
2025-06-30 12:00:00,1,Cerah,12.6,64,31
2025-06-30 15:00:00,61,Hujan Ringan,9.1,68,30
2025-06-30 18:00:00,3,Berawan,1.9,83,26
2025-06-30 21:00:00,2,Cerah Berawan,5.2,92,25
2025-07-01 00:00:00,61,Hujan Ringan,6,96,24
2025-07-01 03:00:00,3,Berawan,2.7,96,23
2025-07-01 06:00:00,61,Hujan Ringan,1.3,95,24
2025-07-01 09:00:00,3,Berawan,1.3,78,28
2025-07-01 12:00:00,3,Berawan,7.8,76,28
2025-07-01 15:00:00,61,Hujan Ringan,7.8,83,27
2025-07-01 18:00:00,61,Hujan Ringan,2.6,90,25
2025-07-01 21:00:00,3,Berawan,2.6,92,25
2025-06-29 20:00:00,3,Berawan,2.6,93,24
2025-06-29 23:00:00,2,Cerah Berawan,6,93,24
2025-06-30 02:00:00,3,Berawan,3.5,93,24
2025-06-30 05:00:00,3,Berawan,4.6,92,24
2025-06-30 08:00:00,2,Cerah Berawan,6.8,81,27
2025-06-30 11:00:00,2,Cerah Berawan,12.6,64,30
2025-06-30 14:00:00,61,Hujan Ringan,9.1,65,30
2025-06-30 17:00:00,2,Cerah Berawan,1.9,81,28
2025-06-30 20:00:00,2,Cerah Berawan,5.2,92,26
2025-06-30 23:00:00,61,Hujan Ringan,6,96,24
2025-07-01 02:00:00,3,Berawan,2.7,95,24
2025-07-01 05:00:00,61,Hujan Ringan,1.3,95,23
2025-07-01 08:00:00,2,Cerah Berawan,1.3,83,26
2025-07-01 11:00:00,3,Berawan,7.8,75,29
2025-07-01 14:00:00,61,Hujan Ringan,7.8,83,27
2025-07-01 17:00:00,61,Hujan Ringan,2.6,88,26
2025-07-01 20:00:00,2,Cerah Berawan,2.6,92,25
2025-07-01 23:00:00,2,Cerah Berawan,0.7,94,24
2025-06-29 21:00:00,3,Berawan,2.6,93,24
2025-06-30 00:00:00,2,Cerah Berawan,6,94,24
2025-06-30 03:00:00,3,Berawan,3.5,93,24
2025-06-30 06:00:00,2,Cerah Berawan,4.6,90,24
2025-06-30 09:00:00,1,Cerah,6.8,74,28
2025-06-30 12:00:00,1,Cerah,12.6,64,31
2025-06-30 15:00:00,61,Hujan Ringan,9.1,68,30
2025-06-30 18:00:00,3,Berawan,1.9,83,26
2025-06-30 21:00:00,2,Cerah Berawan,5.2,92,25
2025-07-01 00:00:00,61,Hujan Ringan,6,96,24
2025-07-01 03:00:00,3,Berawan,2.7,96,23
2025-07-01 06:00:00,61,Hujan Ringan,1.3,95,24
2025-07-01 09:00:00,3,Berawan,1.3,78,28
2025-07-01 12:00:00,3,Berawan,7.8,76,28
2025-07-01 15:00:00,61,Hujan Ringan,7.8,83,27
2025-07-01 18:00:00,61,Hujan Ringan,2.6,90,25
2025-07-01 21:00:00,3,Berawan,2.6,92,25
2025-06-29 21:00:00,3,Berawan,2.6,93,24
2025-06-30 00:00:00,2,Cerah Berawan,6,94,24
2025-06-30 03:00:00,3,Berawan,3.5,93,24
2025-06-30 06:00:00,2,Cerah Berawan,4.6,90,24
2025-06-30 09:00:00,1,Cerah,6.8,74,28
2025-06-30 12:00:00,1,Cerah,12.6,64,31
2025-06-30 15:00:00,61,Hujan Ringan,9.1,68,30
2025-06-30 18:00:00,3,Berawan,1.9,83,26
2025-06-30 21:00:00,2,Cerah Berawan,5.2,92,25
2025-07-01 00:00:00,61,Hujan Ringan,6,96,24
2025-07-01 03:00:00,3,Berawan,2.7,96,23
2025-07-01 06:00:00,61,Hujan Ringan,1.3,95,24
2025-07-01 09:00:00,3,Berawan,1.3,78,28
2025-07-01 12:00:00,3,Berawan,7.8,76,28
2025-07-01 15:00:00,61,Hujan Ringan,7.8,83,27
2025-07-01 18:00:00,61,Hujan Ringan,2.6,90,25
2025-07-01 21:00:00,3,Berawan,2.6,92,25
2025-06-29 23:00:00,2,Cerah Berawan,3.6,95,24
2025-06-30 02:00:00,1,Cerah,5.3,93,24
2025-06-30 05:00:00,1,Cerah,5.7,93,23
2025-06-30 08:00:00,0,Cerah,9.3,80,27
2025-06-30 11:00:00,1,Cerah,15,61,31
2025-06-30 14:00:00,61,Hujan Ringan,3.7,65,31
2025-06-30 17:00:00,61,Hujan Ringan,4.5,89,26
2025-06-30 20:00:00,2,Cerah Berawan,1.7,93,25
2025-06-30 23:00:00,3,Berawan,6.7,94,24
2025-07-01 02:00:00,3,Berawan,1.5,95,24
2025-07-01 05:00:00,3,Berawan,4,95,24
2025-07-01 08:00:00,3,Berawan,5.9,84,26
2025-07-01 11:00:00,2,Cerah Berawan,5.8,73,30
2025-07-01 14:00:00,2,Cerah Berawan,2.1,80,28
2025-07-01 17:00:00,3,Berawan,4.1,86,27
2025-07-01 20:00:00,2,Cerah Berawan,1.4,90,26
2025-07-01 23:00:00,1,Cerah,3.7,93,25
2025-06-30 00:00:00,3,Berawan,3.6,94,24
2025-06-30 03:00:00,1,Cerah,5.3,94,23
2025-06-30 06:00:00,0,Cerah,5.7,91,24
2025-06-30 09:00:00,0,Cerah,9.3,72,29
2025-06-30 12:00:00,1,Cerah,15,62,31
2025-06-30 15:00:00,61,Hujan Ringan,3.7,76,28
2025-06-30 18:00:00,61,Hujan Ringan,4.5,91,25
2025-06-30 21:00:00,2,Cerah Berawan,1.7,94,25
2025-07-01 00:00:00,2,Cerah Berawan,6.7,93,24
2025-07-01 03:00:00,3,Berawan,1.5,95,24
2025-07-01 06:00:00,3,Berawan,4,94,24
2025-07-01 09:00:00,3,Berawan,5.9,78,28
2025-07-01 12:00:00,3,Berawan,5.8,70,30
2025-07-01 15:00:00,3,Berawan,2.1,80,28
2025-07-01 18:00:00,3,Berawan,4.1,87,26
2025-07-01 21:00:00,2,Cerah Berawan,1.4,92,25
2025-07-02 00:00:00,3,Berawan,3.7,94,24
2025-07-02 03:00:00,1,Cerah,4.2,96,24
2025-07-02 06:00:00,3,Berawan,3.2,94,24
2025-06-30 00:00:00,3,Berawan,3.6,94,24
2025-06-30 03:00:00,1,Cerah,5.3,94,23
2025-06-30 06:00:00,0,Cerah,5.7,91,24
2025-06-30 09:00:00,0,Cerah,9.3,72,29
2025-06-30 12:00:00,1,Cerah,15,62,31
2025-06-30 15:00:00,61,Hujan Ringan,3.7,76,28
2025-06-30 18:00:00,61,Hujan Ringan,4.5,91,25
2025-06-30 21:00:00,2,Cerah Berawan,1.7,94,25
2025-07-01 00:00:00,2,Cerah Berawan,6.7,93,24
2025-07-01 03:00:00,3,Berawan,1.5,95,24
2025-07-01 06:00:00,3,Berawan,4,94,24
2025-07-01 09:00:00,3,Berawan,5.9,78,28
2025-07-01 12:00:00,3,Berawan,5.8,70,30
2025-07-01 15:00:00,3,Berawan,2.1,80,28
2025-07-01 18:00:00,3,Berawan,4.1,87,26
2025-07-01 21:00:00,2,Cerah Berawan,1.4,92,25
2025-07-02 00:00:00,3,Berawan,3.7,94,24
2025-07-02 03:00:00,1,Cerah,4.2,96,24
2025-07-02 06:00:00,3,Berawan,3.2,94,24
2025-06-30 02:00:00,1,Cerah,5.3,93,24
2025-06-30 05:00:00,1,Cerah,5.7,93,23
2025-06-30 08:00:00,0,Cerah,9.3,80,27
2025-06-30 11:00:00,1,Cerah,15,61,31
2025-06-30 14:00:00,61,Hujan Ringan,3.7,65,31
2025-06-30 17:00:00,61,Hujan Ringan,4.5,89,26
2025-06-30 20:00:00,2,Cerah Berawan,1.7,93,25
2025-06-30 23:00:00,3,Berawan,6.7,94,24
2025-07-01 02:00:00,3,Berawan,1.5,95,24
2025-07-01 05:00:00,3,Berawan,4,95,24
2025-07-01 08:00:00,3,Berawan,5.9,84,26
2025-07-01 11:00:00,2,Cerah Berawan,5.8,73,30
2025-07-01 14:00:00,2,Cerah Berawan,2.1,80,28
2025-07-01 17:00:00,3,Berawan,4.1,86,27
2025-07-01 20:00:00,2,Cerah Berawan,1.4,90,26
2025-07-01 23:00:00,1,Cerah,3.7,93,25
2025-07-02 02:00:00,1,Cerah,4.2,96,24
2025-07-02 05:00:00,3,Berawan,3.2,97,23
2025-06-30 02:00:00,1,Cerah,5.3,93,24
2025-06-30 05:00:00,1,Cerah,5.7,93,23
2025-06-30 08:00:00,0,Cerah,9.3,80,27
2025-06-30 11:00:00,1,Cerah,15,61,31
2025-06-30 14:00:00,61,Hujan Ringan,3.7,65,31
2025-06-30 17:00:00,61,Hujan Ringan,4.5,89,26
2025-06-30 20:00:00,2,Cerah Berawan,1.7,93,25
2025-06-30 23:00:00,3,Berawan,6.7,94,24
2025-07-01 02:00:00,3,Berawan,1.5,95,24
2025-07-01 05:00:00,3,Berawan,4,95,24
2025-07-01 08:00:00,3,Berawan,5.9,84,26
2025-07-01 11:00:00,2,Cerah Berawan,5.8,73,30
2025-07-01 14:00:00,2,Cerah Berawan,2.1,80,28
2025-07-01 17:00:00,3,Berawan,4.1,86,27
2025-07-01 20:00:00,2,Cerah Berawan,1.4,90,26
2025-07-01 23:00:00,1,Cerah,3.7,93,25
2025-07-02 02:00:00,1,Cerah,4.2,96,24
2025-07-02 05:00:00,3,Berawan,3.2,97,23
2025-06-30 04:00:00,1,Cerah,5.3,94,23
2025-06-30 07:00:00,0,Cerah,5.7,87,26
2025-06-30 10:00:00,1,Cerah,9.3,66,30
2025-06-30 13:00:00,61,Hujan Ringan,15,64,31
2025-06-30 16:00:00,61,Hujan Ringan,3.7,86,26
2025-06-30 19:00:00,3,Berawan,4.5,92,25
2025-06-30 22:00:00,3,Berawan,1.7,95,25
2025-07-01 01:00:00,3,Berawan,6.7,95,24
2025-07-01 04:00:00,3,Berawan,1.5,97,24
2025-07-01 07:00:00,2,Cerah Berawan,4,89,25
2025-07-01 10:00:00,2,Cerah Berawan,5.9,76,29
2025-07-01 13:00:00,1,Cerah,5.8,77,28
2025-07-01 16:00:00,3,Berawan,2.1,80,28
2025-07-01 19:00:00,2,Cerah Berawan,4.1,88,26
2025-07-01 22:00:00,1,Cerah,1.4,92,25
2025-07-02 01:00:00,3,Berawan,3.7,96,24
2025-07-02 04:00:00,2,Cerah Berawan,4.2,97,23
2025-06-30 04:00:00,1,Cerah,5.3,94,23
2025-06-30 07:00:00,0,Cerah,5.7,87,26
2025-06-30 10:00:00,1,Cerah,9.3,66,30
2025-06-30 13:00:00,61,Hujan Ringan,15,64,31
2025-06-30 16:00:00,61,Hujan Ringan,3.7,86,26
2025-06-30 19:00:00,3,Berawan,4.5,92,25
2025-06-30 22:00:00,3,Berawan,1.7,95,25
2025-07-01 01:00:00,3,Berawan,6.7,95,24
2025-07-01 04:00:00,3,Berawan,1.5,97,24
2025-07-01 07:00:00,2,Cerah Berawan,4,89,25
2025-07-01 10:00:00,2,Cerah Berawan,5.9,76,29
2025-07-01 13:00:00,1,Cerah,5.8,77,28
2025-07-01 16:00:00,3,Berawan,2.1,80,28
2025-07-01 19:00:00,2,Cerah Berawan,4.1,88,26
2025-07-01 22:00:00,1,Cerah,1.4,92,25
2025-07-02 01:00:00,3,Berawan,3.7,96,24
2025-07-02 04:00:00,2,Cerah Berawan,4.2,97,23
2025-06-30 06:00:00,0,Cerah,5.7,91,24
2025-06-30 09:00:00,0,Cerah,9.3,72,29
2025-06-30 12:00:00,1,Cerah,15,62,31
2025-06-30 15:00:00,61,Hujan Ringan,3.7,76,28
2025-06-30 18:00:00,61,Hujan Ringan,4.5,91,25
2025-06-30 21:00:00,2,Cerah Berawan,1.7,94,25
2025-07-01 00:00:00,2,Cerah Berawan,6.7,93,24
2025-07-01 03:00:00,3,Berawan,1.5,95,24
2025-07-01 06:00:00,3,Berawan,4,94,24
2025-07-01 09:00:00,3,Berawan,5.9,78,28
2025-07-01 12:00:00,3,Berawan,5.8,70,30
2025-07-01 15:00:00,3,Berawan,2.1,80,28
2025-07-01 18:00:00,3,Berawan,4.1,87,26
2025-07-01 21:00:00,2,Cerah Berawan,1.4,92,25
2025-07-02 00:00:00,3,Berawan,3.7,94,24
2025-07-02 03:00:00,1,Cerah,4.2,96,24
2025-07-02 06:00:00,3,Berawan,3.2,94,24
2025-06-30 07:00:00,0,Cerah,5.7,87,26
2025-06-30 10:00:00,1,Cerah,9.3,66,30
2025-06-30 13:00:00,61,Hujan Ringan,15,64,31
2025-06-30 16:00:00,61,Hujan Ringan,3.7,86,26
2025-06-30 19:00:00,3,Berawan,4.5,92,25
2025-06-30 22:00:00,3,Berawan,1.7,95,25
2025-07-01 01:00:00,3,Berawan,6.7,95,24
2025-07-01 04:00:00,3,Berawan,1.5,97,24
2025-07-01 07:00:00,2,Cerah Berawan,4,89,25
2025-07-01 10:00:00,2,Cerah Berawan,5.9,76,29
2025-07-01 13:00:00,1,Cerah,5.8,77,28
2025-07-01 16:00:00,3,Berawan,2.1,80,28
2025-07-01 19:00:00,2,Cerah Berawan,4.1,88,26
2025-07-01 22:00:00,1,Cerah,1.4,92,25
2025-07-02 01:00:00,3,Berawan,3.7,96,24
2025-07-02 04:00:00,2,Cerah Berawan,4.2,97,23
2025-07-02 07:00:00,2,Cerah Berawan,3.2,88,26
2025-07-02 10:00:00,0,Cerah,4.5,72,30
2025-07-02 13:00:00,61,Hujan Ringan,4.5,66,31
2025-07-02 16:00:00,61,Hujan Ringan,3.9,84,27
2025-07-02 19:00:00,3,Berawan,3.9,91,25
2025-07-02 22:00:00,1,Cerah,1.4,93,25
2025-06-30 08:00:00,3,Berawan,5.7,84,26
2025-06-30 11:00:00,1,Cerah,12.8,68,30
2025-06-30 14:00:00,61,Hujan Ringan,7.8,71,29
2025-06-30 17:00:00,61,Hujan Ringan,4.8,83,27
2025-06-30 20:00:00,61,Hujan Ringan,1.4,94,24
2025-06-30 23:00:00,3,Berawan,1.7,95,24
2025-07-01 02:00:00,3,Berawan,4.3,95,24
2025-07-01 05:00:00,3,Berawan,3.1,96,24
2025-07-01 08:00:00,3,Berawan,7.5,83,26
2025-07-01 11:00:00,3,Berawan,5.9,72,29
2025-07-01 14:00:00,61,Hujan Ringan,5.2,82,27
2025-07-01 17:00:00,3,Berawan,2.3,87,26
2025-07-01 20:00:00,3,Berawan,2.8,92,25
2025-07-01 23:00:00,3,Berawan,2.1,95,24
2025-07-02 02:00:00,1,Cerah,2.4,97,23
2025-07-02 05:00:00,1,Cerah,3.8,95,23
2025-07-02 08:00:00,1,Cerah,3.8,79,27
2025-07-02 11:00:00,2,Cerah Berawan,4.1,68,30
2025-07-02 14:00:00,61,Hujan Ringan,4.1,70,30
2025-07-02 17:00:00,61,Hujan Ringan,0.7,85,27
2025-07-02 20:00:00,3,Berawan,0.7,91,26
2025-07-02 23:00:00,2,Cerah Berawan,1.9,94,25
2025-06-30 10:00:00,1,Cerah,5.7,73,29
2025-06-30 13:00:00,61,Hujan Ringan,12.8,67,30
2025-06-30 16:00:00,61,Hujan Ringan,7.8,77,28
2025-06-30 19:00:00,61,Hujan Ringan,4.8,94,24
2025-06-30 22:00:00,3,Berawan,1.4,95,24
2025-07-01 01:00:00,3,Berawan,1.7,94,24
2025-07-01 04:00:00,3,Berawan,4.3,95,24
2025-07-01 07:00:00,3,Berawan,3.1,89,25
2025-07-01 10:00:00,3,Berawan,7.5,72,29
2025-07-01 13:00:00,61,Hujan Ringan,5.9,82,27
2025-07-01 16:00:00,3,Berawan,5.2,81,27
2025-07-01 19:00:00,2,Cerah Berawan,2.3,91,26
2025-07-01 22:00:00,3,Berawan,2.8,94,24
2025-07-02 01:00:00,3,Berawan,2.1,96,24
2025-07-02 04:00:00,1,Cerah,2.4,96,23
2025-07-02 07:00:00,1,Cerah,3.8,87,26
2025-07-02 10:00:00,1,Cerah,4.1,71,30
2025-07-02 13:00:00,61,Hujan Ringan,4.1,66,31
2025-07-02 16:00:00,61,Hujan Ringan,0.7,79,28
2025-07-02 19:00:00,3,Berawan,0.7,89,26
2025-07-02 22:00:00,2,Cerah Berawan,1.9,93,26
2025-06-30 11:00:00,1,Cerah,12.8,68,30
2025-06-30 14:00:00,61,Hujan Ringan,7.8,71,29
2025-06-30 17:00:00,61,Hujan Ringan,4.8,83,27
2025-06-30 20:00:00,61,Hujan Ringan,1.4,94,24
2025-06-30 23:00:00,3,Berawan,1.7,95,24
2025-07-01 02:00:00,3,Berawan,4.3,95,24
2025-07-01 05:00:00,3,Berawan,3.1,96,24
2025-07-01 08:00:00,3,Berawan,7.5,83,26
2025-07-01 11:00:00,3,Berawan,5.9,72,29
2025-07-01 14:00:00,61,Hujan Ringan,5.2,82,27
2025-07-01 17:00:00,3,Berawan,2.3,87,26
2025-07-01 20:00:00,3,Berawan,2.8,92,25
2025-07-01 23:00:00,3,Berawan,2.1,95,24
2025-07-02 02:00:00,1,Cerah,2.4,97,23
2025-07-02 05:00:00,1,Cerah,3.8,95,23
2025-07-02 08:00:00,1,Cerah,3.8,79,27
2025-07-02 11:00:00,2,Cerah Berawan,4.1,68,30
2025-07-02 14:00:00,61,Hujan Ringan,4.1,70,30
2025-07-02 17:00:00,61,Hujan Ringan,0.7,85,27
2025-07-02 20:00:00,3,Berawan,0.7,91,26
2025-07-02 23:00:00,2,Cerah Berawan,1.9,94,25
2025-06-30 11:00:00,1,Cerah,12.8,68,30
2025-06-30 14:00:00,61,Hujan Ringan,7.8,71,29
2025-06-30 17:00:00,61,Hujan Ringan,4.8,83,27
2025-06-30 20:00:00,61,Hujan Ringan,1.4,94,24
2025-06-30 23:00:00,3,Berawan,1.7,95,24
2025-07-01 02:00:00,3,Berawan,4.3,95,24
2025-07-01 05:00:00,3,Berawan,3.1,96,24
2025-07-01 08:00:00,3,Berawan,7.5,83,26
2025-07-01 11:00:00,3,Berawan,5.9,72,29
2025-07-01 14:00:00,61,Hujan Ringan,5.2,82,27
2025-07-01 17:00:00,3,Berawan,2.3,87,26
2025-07-01 20:00:00,3,Berawan,2.8,92,25
2025-07-01 23:00:00,3,Berawan,2.1,95,24
2025-07-02 02:00:00,1,Cerah,2.4,97,23
2025-07-02 05:00:00,1,Cerah,3.8,95,23
2025-07-02 08:00:00,1,Cerah,3.8,79,27
2025-07-02 11:00:00,2,Cerah Berawan,4.1,68,30
2025-07-02 14:00:00,61,Hujan Ringan,4.1,70,30
2025-07-02 17:00:00,61,Hujan Ringan,0.7,85,27
2025-07-02 20:00:00,3,Berawan,0.7,91,26
2025-07-02 23:00:00,2,Cerah Berawan,1.9,94,25
2025-06-30 13:00:00,61,Hujan Ringan,12.8,67,30
2025-06-30 16:00:00,61,Hujan Ringan,7.8,77,28
2025-06-30 19:00:00,61,Hujan Ringan,4.8,94,24
2025-06-30 22:00:00,3,Berawan,1.4,95,24
2025-07-01 01:00:00,3,Berawan,1.7,94,24
2025-07-01 04:00:00,3,Berawan,4.3,95,24
2025-07-01 07:00:00,3,Berawan,3.1,89,25
2025-07-01 10:00:00,3,Berawan,7.5,72,29
2025-07-01 13:00:00,61,Hujan Ringan,5.9,82,27
2025-07-01 16:00:00,3,Berawan,5.2,81,27
2025-07-01 19:00:00,2,Cerah Berawan,2.3,91,26
2025-07-01 22:00:00,3,Berawan,2.8,94,24
2025-07-02 01:00:00,3,Berawan,2.1,96,24
2025-07-02 04:00:00,1,Cerah,2.4,96,23
2025-07-02 07:00:00,1,Cerah,3.8,87,26
2025-07-02 10:00:00,1,Cerah,4.1,71,30
2025-07-02 13:00:00,61,Hujan Ringan,4.1,66,31
